Satisfação,Gênero,Tipo de Cliente,Idade,Tipo de Viagem,Classe,Distância do Voo,Conforto do Banco,Tempo de Viagem,Comida e Bebida,Local do Portão,Serviço de Wifi no Voo,Entretenimento no Voo,Suporte Online,Facilidade na Reserva Online,Serviços a Bordo,Espaço para Pernas,Manuseio das Bagagens,Serviço de Checkin,Limpeza,Embarque Online,Atraso na Saída em minutos,Atraso na Chegada em minutos
Satisfeito,Homem,Fiel,19,Pessoal,Econômica,2493,0,3,0,3,4,0,4,4,4,1,2,1,3,4,3,3
Satisfeito,Homem,Fiel,67,Pessoal,Econômica,2041,0,3,0,3,5,0,5,5,3,1,5,4,1,5,0,0
Satisfeito,Mulher,Fiel,63,Pessoal,Econômica,858,0,3,0,3,4,2,3,1,1,0,1,3,1,2,0,0
Satisfeito,Mulher,Fiel,29,Pessoal,Econômica,2383,0,3,0,3,5,0,5,5,3,2,3,3,3,5,0,0
Satisfeito,Mulher,Fiel,51,Pessoal,Econômica,748,0,3,0,3,3,4,5,2,2,0,2,2,2,2,0,0
Satisfeito,Homem,Fiel,22,Pessoal,Econômica,1421,0,3,0,3,2,3,2,2,5,4,5,2,4,2,0,9
Satisfeito,Mulher,Fiel,9,Pessoal,Econômica,2037,0,3,0,3,3,0,3,3,3,4,3,2,3,3,0,1
Satisfeito,Mulher,Fiel,57,Pessoal,Econômica,679,0,3,0,3,4,1,3,4,4,0,4,3,4,3,0,0
Satisfeito,Mulher,Fiel,26,Pessoal,Econômica Plus,2237,0,3,0,3,4,0,1,4,2,4,3,2,4,4,2,0
Satisfeito,Homem,Fiel,7,Pessoal,Econômica,1871,0,3,0,3,5,0,5,5,1,5,3,1,4,5,0,0
Satisfeito,Homem,Fiel,12,Pessoal,Econômica,1856,0,3,0,3,1,0,1,1,1,1,3,1,4,1,0,0
Satisfeito,Homem,Fiel,17,Pessoal,Econômica,1865,0,3,0,3,2,0,4,2,5,3,1,5,2,2,0,0
Satisfeito,Mulher,Fiel,58,Pessoal,Econômica,437,0,3,0,3,3,3,3,4,4,0,4,3,4,3,0,0
Satisfeito,Mulher,Fiel,14,Pessoal,Econômica,1343,0,3,0,3,4,0,4,4,2,3,3,4,4,4,0,0
Satisfeito,Mulher,Fiel,57,Pessoal,Econômica,374,0,3,0,3,3,3,3,2,2,0,2,1,2,2,0,0
Satisfeito,Homem,Fiel,55,Pessoal,Econômica,1422,0,3,0,3,1,0,1,1,2,4,3,3,3,1,97,96
Satisfeito,Mulher,Fiel,22,Pessoal,Econômica,1612,0,3,0,3,5,0,5,5,4,2,3,2,4,5,0,0
Satisfeito,Homem,Fiel,59,Pessoal,Econômica,1618,0,3,0,3,3,0,3,3,3,5,2,4,2,3,0,0
Satisfeito,Mulher,Fiel,21,Pessoal,Executiva,1471,0,3,0,3,3,0,3,3,1,2,4,2,4,3,6,2
Satisfeito,Mulher,Fiel,15,Pessoal,Econômica,1950,0,3,0,3,0,3,3,4,3,4,4,3,2,3,151,214
Satisfeito,Mulher,Fiel,27,Pessoal,Econômica,976,0,3,0,3,5,0,5,5,2,2,2,1,2,5,0,0
Satisfeito,Homem,Fiel,69,Pessoal,Econômica,1758,0,3,0,3,5,0,3,5,3,2,3,4,4,5,0,0
Satisfeito,Mulher,Fiel,10,Pessoal,Econômica,1461,0,3,0,3,2,0,2,2,4,5,3,1,4,2,13,7
Satisfeito,Mulher,Fiel,22,Pessoal,Econômica,1948,0,3,0,3,5,0,5,5,1,3,4,3,2,5,0,0
Satisfeito,Homem,Fiel,54,Pessoal,Econômica,3358,0,3,0,4,2,0,2,2,3,3,3,2,3,2,0,0
Satisfeito,Mulher,Fiel,61,Pessoal,Econômica,1870,0,3,0,4,1,3,3,4,4,0,3,2,4,3,0,0
Satisfeito,Mulher,Fiel,54,Pessoal,Econômica,1858,0,3,0,4,5,4,1,5,5,0,5,5,5,3,64,50
Satisfeito,Mulher,Fiel,33,Pessoal,Econômica,2887,0,3,0,4,3,0,3,3,1,5,3,2,4,3,31,24
Satisfeito,Homem,Fiel,34,Pessoal,Econômica Plus,2623,0,3,0,4,1,0,2,1,2,5,3,1,3,1,0,2
Satisfeito,Mulher,Fiel,51,Pessoal,Econômica,979,0,3,0,4,1,3,2,3,3,0,3,2,3,2,0,0
Satisfeito,Mulher,Fiel,58,Pessoal,Econômica,622,0,3,0,4,3,1,4,1,1,0,1,3,1,3,0,0
Satisfeito,Homem,Fiel,50,Pessoal,Econômica,1637,0,3,0,4,4,0,4,4,4,1,3,3,4,4,0,5
Satisfeito,Homem,Fiel,12,Pessoal,Econômica,2465,0,3,0,4,3,3,3,3,2,1,3,4,4,3,0,0
Satisfeito,Homem,Fiel,58,Pessoal,Econômica,1339,0,3,0,4,1,0,1,1,2,1,3,4,3,1,0,0
Satisfeito,Homem,Fiel,64,Pessoal,Econômica,1459,0,3,0,4,4,0,4,4,4,3,2,4,4,4,0,0
Satisfeito,Mulher,Fiel,65,Pessoal,Econômica,435,0,3,0,4,3,3,3,3,3,0,3,4,3,2,0,0
Satisfeito,Mulher,Fiel,12,Pessoal,Econômica,2073,0,3,0,4,0,2,2,4,2,1,2,2,4,2,140,137
Satisfeito,Homem,Fiel,64,Pessoal,Econômica,2225,0,3,0,4,5,0,5,5,1,3,2,4,2,5,0,0
Satisfeito,Mulher,Fiel,29,Pessoal,Econômica,2015,0,3,0,4,1,0,1,1,3,4,3,4,4,1,0,1
Satisfeito,Homem,Fiel,28,Pessoal,Econômica,1364,0,3,0,4,2,0,4,2,1,1,3,4,3,2,0,
Satisfeito,Homem,Fiel,22,Pessoal,Econômica,1922,0,3,0,4,4,0,4,4,1,2,5,5,1,4,0,0
Satisfeito,Mulher,Fiel,35,Pessoal,Econômica,1118,0,3,0,4,3,0,3,3,4,3,4,3,4,3,0,2
Satisfeito,Mulher,Fiel,25,Pessoal,Econômica,1157,0,3,0,4,5,0,5,5,4,2,1,2,5,5,0,0
Satisfeito,Mulher,Fiel,10,Pessoal,Executiva,3490,0,3,0,5,3,0,3,3,3,3,1,4,1,3,1,0
Satisfeito,Mulher,Fiel,14,Pessoal,Econômica,1750,0,3,0,5,3,0,3,3,5,3,1,1,5,3,0,0
Satisfeito,Mulher,Fiel,13,Pessoal,Econômica Plus,1372,0,3,0,5,2,0,2,2,2,5,3,4,2,2,1,3
Satisfeito,Homem,Fiel,66,Pessoal,Econômica,1661,0,3,0,5,5,0,5,5,2,4,4,2,4,5,0,3
Satisfeito,Homem,Fiel,25,Pessoal,Econômica,2268,0,3,1,2,3,1,2,3,3,1,2,5,1,3,0,0
Satisfeito,Mulher,Fiel,56,Pessoal,Executiva,984,0,3,1,3,1,1,1,1,1,1,5,5,1,2,0,0
Satisfeito,Mulher,Fiel,17,Pessoal,Econômica Plus,3648,0,4,0,1,0,4,4,3,5,3,5,4,4,4,0,1
Satisfeito,Homem,Fiel,39,Pessoal,Econômica,3582,0,4,0,1,2,0,2,2,4,2,4,3,5,2,32,18
Satisfeito,Homem,Fiel,69,Pessoal,Econômica Plus,3783,0,4,0,1,1,0,1,1,5,2,3,4,4,1,6,0
Satisfeito,Mulher,Fiel,46,Pessoal,Econômica,2201,0,4,0,1,3,5,4,1,1,0,1,5,1,3,0,0
Satisfeito,Mulher,Fiel,30,Pessoal,Econômica,3568,0,4,0,1,4,0,4,4,3,5,5,4,4,4,5,0
Satisfeito,Mulher,Fiel,45,Pessoal,Econômica,2177,0,4,0,1,2,5,5,1,1,0,1,5,1,4,0,0
Satisfeito,Homem,Fiel,12,Pessoal,Econômica Plus,3108,0,4,0,1,2,0,2,2,1,4,5,3,4,2,12,0
Satisfeito,Mulher,Fiel,57,Pessoal,Econômica,1566,0,4,0,1,3,4,4,1,1,0,1,4,1,3,3,3
Satisfeito,Homem,Fiel,18,Pessoal,Econômica,2770,0,4,0,1,3,0,3,3,3,2,5,3,4,3,0,0
Satisfeito,Homem,Fiel,24,Pessoal,Econômica,2762,0,4,0,1,4,0,4,4,4,4,3,5,5,4,8,0
Satisfeito,Mulher,Fiel,9,Pessoal,Econômica,2267,0,4,0,1,5,0,5,5,4,3,4,4,4,5,23,0
Satisfeito,Mulher,Fiel,61,Pessoal,Econômica,1222,0,4,0,1,5,5,5,4,4,0,4,4,4,4,0,0
Satisfeito,Homem,Fiel,41,Pessoal,Econômica,2395,0,4,0,1,2,0,2,2,4,2,3,5,4,2,24,27
Satisfeito,Mulher,Fiel,60,Pessoal,Econômica,1104,0,4,0,1,3,4,4,2,2,0,2,5,2,3,0,1
Satisfeito,Homem,Fiel,15,Pessoal,Econômica,2076,0,4,0,1,1,0,1,1,5,5,4,5,5,1,0,16
Satisfeito,Mulher,Fiel,50,Pessoal,Econômica,1002,0,4,0,1,2,5,5,2,2,0,2,5,2,3,0,1
Satisfeito,Homem,Fiel,50,Pessoal,Econômica,2873,0,4,0,1,3,0,3,3,3,2,5,1,5,3,0,0
Satisfeito,Homem,Fiel,19,Pessoal,Econômica,2248,0,4,0,1,2,0,2,2,5,5,4,5,5,2,6,0
Satisfeito,Mulher,Fiel,41,Pessoal,Econômica,1903,0,4,0,1,3,0,3,3,5,2,5,5,4,3,0,0
Satisfeito,Homem,Fiel,65,Pessoal,Econômica,2253,0,4,0,1,3,0,3,3,3,2,5,4,5,3,5,0
Satisfeito,Mulher,Fiel,32,Pessoal,Econômica,2193,0,4,0,1,2,0,2,2,5,3,5,3,5,2,0,0
Satisfeito,Homem,Fiel,50,Pessoal,Econômica,2415,0,4,0,1,1,0,1,1,4,4,4,4,5,1,0,0
Satisfeito,Homem,Fiel,52,Pessoal,Econômica,2213,0,4,0,1,5,0,5,5,3,2,5,3,4,5,6,3
Satisfeito,Mulher,Fiel,15,Pessoal,Econômica,1818,0,4,0,1,1,0,1,1,4,4,5,5,5,1,0,0
Satisfeito,Homem,Fiel,56,Pessoal,Econômica,1766,0,4,0,1,4,4,4,4,5,3,4,4,4,4,0,0
Satisfeito,Homem,Fiel,46,Pessoal,Executiva,678,0,4,0,1,5,4,5,3,3,0,3,4,3,4,1,0
Satisfeito,Homem,Fiel,44,Pessoal,Econômica,1456,0,4,0,1,5,0,5,5,4,3,5,4,5,5,0,0
Satisfeito,Mulher,Fiel,25,Pessoal,Econômica,2291,0,4,0,1,3,0,2,3,4,4,4,5,5,3,2,0
Satisfeito,Homem,Fiel,17,Pessoal,Econômica,1827,0,4,0,1,4,0,4,4,4,2,3,5,4,4,0,0
Satisfeito,Homem,Fiel,27,Pessoal,Econômica,1849,0,4,0,1,5,0,5,5,3,5,4,3,5,5,0,4
Satisfeito,Mulher,Fiel,55,Pessoal,Econômica,478,0,4,0,1,5,5,5,3,3,0,3,3,3,5,0,0
Satisfeito,Homem,Fiel,49,Pessoal,Executiva,483,0,4,0,1,2,5,5,3,3,0,3,5,3,3,0,0
Satisfeito,Homem,Fiel,51,Pessoal,Econômica,1314,0,4,0,1,2,0,2,2,4,4,4,5,5,2,37,121
Satisfeito,Homem,Fiel,15,Pessoal,Econômica,1934,0,4,0,1,5,0,5,5,3,3,4,5,4,5,0,0
Satisfeito,Mulher,Fiel,50,Pessoal,Econômica,379,0,4,0,1,5,5,5,5,5,0,4,5,5,4,0,0
Satisfeito,Homem,Fiel,37,Pessoal,Econômica,1303,0,4,0,1,5,0,5,5,4,2,4,3,2,5,0,0
Satisfeito,Mulher,Fiel,36,Pessoal,Econômica Plus,1254,0,4,0,1,1,0,1,1,3,4,4,3,5,1,4,0
Satisfeito,Homem,Fiel,61,Pessoal,Econômica,2145,0,4,0,1,5,0,4,5,4,3,3,5,5,5,7,0
Satisfeito,Homem,Fiel,44,Pessoal,Econômica,1167,0,4,0,1,1,0,5,1,5,3,5,3,5,1,0,0
Satisfeito,Mulher,Fiel,10,Pessoal,Econômica,1721,0,4,0,1,5,0,5,5,3,2,4,4,4,5,0,0
Satisfeito,Mulher,Fiel,43,Pessoal,Econômica,239,0,4,0,1,4,3,5,1,1,0,1,1,1,5,0,0
Satisfeito,Mulher,Fiel,18,Pessoal,Econômica,1235,0,4,0,1,1,0,1,1,4,4,5,5,4,1,0,0
Satisfeito,Mulher,Fiel,64,Pessoal,Econômica,97,0,4,0,1,2,5,5,1,1,0,1,3,1,4,0,0
Satisfeito,Homem,Fiel,35,Pessoal,Econômica,1746,0,4,0,1,4,0,4,4,5,4,5,3,5,4,0,0
Satisfeito,Mulher,Fiel,8,Pessoal,Econômica,1176,0,4,0,1,1,0,1,1,4,3,4,3,4,1,1,2
Satisfeito,Mulher,Fiel,48,Pessoal,Econômica,95,0,4,0,1,5,5,4,4,4,0,5,3,4,4,0,1
Satisfeito,Mulher,Fiel,52,Pessoal,Econômica,2338,0,4,0,2,4,3,5,5,5,0,5,3,5,5,0,0
Satisfeito,Mulher,Fiel,65,Pessoal,Econômica Plus,1853,0,4,0,2,3,4,1,2,2,0,2,5,2,2,0,0
Satisfeito,Homem,Fiel,27,Pessoal,Econômica Plus,2510,0,4,0,2,5,0,5,5,1,2,3,3,5,5,14,8
Satisfeito,Homem,Fiel,61,Pessoal,Econômica,2394,0,4,0,2,4,0,4,4,3,3,4,4,4,4,0,0
Satisfeito,Homem,Fiel,41,Pessoal,Executiva,1543,0,4,0,2,3,4,5,5,5,4,1,5,5,3,0,2
Satisfeito,Homem,Fiel,23,Pessoal,Econômica,2675,0,4,0,2,2,0,2,2,4,5,5,3,5,2,6,0
Satisfeito,Homem,Fiel,31,Pessoal,Econômica,2844,0,4,0,2,5,4,5,5,4,5,4,4,5,5,0,0
Satisfeito,Homem,Fiel,41,Pessoal,Econômica Plus,2642,0,4,0,2,5,0,5,5,2,1,4,5,3,5,14,3
Satisfeito,Homem,Fiel,13,Pessoal,Econômica,2510,0,4,0,2,5,0,5,5,3,4,4,3,4,5,0,0
Satisfeito,Mulher,Fiel,41,Pessoal,Econômica,2418,0,4,0,2,4,0,4,4,4,2,5,5,5,4,4,7
Satisfeito,Homem,Fiel,8,Pessoal,Econômica,3001,0,4,0,2,4,0,3,4,3,2,4,5,5,4,0,0
Satisfeito,Homem,Fiel,33,Pessoal,Econômica Plus,2492,0,4,0,2,4,0,5,4,5,3,3,4,5,4,2,0
Satisfeito,Mulher,Fiel,21,Pessoal,Econômica,2681,0,4,0,2,5,0,5,5,2,1,3,3,2,5,0,0
Satisfeito,Homem,Fiel,33,Pessoal,Econômica,2098,0,4,0,2,2,0,2,2,3,2,5,4,5,2,0,0
Satisfeito,Mulher,Fiel,35,Pessoal,Econômica,1933,0,4,0,2,3,0,1,3,3,2,5,3,5,3,80,75
Satisfeito,Mulher,Fiel,8,Pessoal,Econômica,1981,0,4,0,2,4,0,1,4,4,2,4,3,5,4,12,0
Satisfeito,Mulher,Fiel,20,Pessoal,Econômica Plus,1672,0,4,0,2,1,0,1,1,3,5,4,5,5,1,17,17
Satisfeito,Mulher,Fiel,26,Pessoal,Econômica,2518,0,4,0,2,1,0,1,1,4,5,4,5,4,1,0,4
Satisfeito,Mulher,Fiel,46,Pessoal,Econômica,884,0,4,0,2,5,4,5,5,5,0,1,3,5,5,0,0
Satisfeito,Mulher,Fiel,31,Pessoal,Econômica,2051,0,4,0,2,5,0,5,5,3,5,4,4,5,5,0,0
Satisfeito,Homem,Fiel,61,Pessoal,Econômica Plus,1807,0,4,0,2,1,0,1,1,5,2,5,4,4,1,0,0
Satisfeito,Mulher,Fiel,9,Pessoal,Econômica,2214,0,4,0,2,4,0,4,4,3,3,5,5,4,4,0,1
Satisfeito,Homem,Fiel,24,Pessoal,Econômica,1540,0,4,0,2,2,0,2,2,4,5,5,5,2,2,0,0
Satisfeito,Mulher,Fiel,59,Pessoal,Econômica,715,0,4,0,2,5,5,4,2,2,4,2,3,2,3,24,37
Satisfeito,Homem,Fiel,52,Pessoal,Econômica Plus,2173,0,4,0,2,1,0,1,1,5,4,5,5,4,1,2,0
Satisfeito,Mulher,Fiel,68,Pessoal,Econômica,709,0,4,0,2,5,5,4,2,2,0,3,3,2,3,0,0
Satisfeito,Homem,Fiel,51,Pessoal,Econômica,2321,0,4,0,2,4,4,4,4,4,2,5,5,5,4,0,0
Satisfeito,Homem,Fiel,13,Pessoal,Econômica,2153,0,4,0,2,1,0,1,1,5,3,5,4,4,1,0,0
Satisfeito,Homem,Fiel,56,Pessoal,Econômica,2230,0,4,0,2,2,0,1,2,5,3,4,3,5,2,1,0
Satisfeito,Mulher,Fiel,53,Pessoal,Econômica,579,0,4,0,2,5,4,5,2,2,0,2,4,2,5,0,0
Satisfeito,Homem,Fiel,33,Pessoal,Econômica,1237,0,4,0,2,3,0,3,3,2,2,1,5,5,3,3,10
Satisfeito,Homem,Fiel,25,Pessoal,Econômica,1518,0,4,0,2,2,0,2,2,5,3,4,5,5,2,0,0
Satisfeito,Homem,Fiel,28,Pessoal,Econômica,1170,0,4,0,2,2,0,3,2,3,2,4,3,4,2,0,0
Satisfeito,Mulher,Fiel,45,Pessoal,Econômica,440,0,4,0,2,3,2,5,4,4,0,4,3,4,4,0,0
Satisfeito,Homem,Fiel,46,Pessoal,Econômica,1972,0,4,0,2,4,0,4,4,3,3,1,4,2,4,0,0
Satisfeito,Mulher,Fiel,65,Pessoal,Econômica,429,0,4,0,2,5,4,4,4,4,0,4,5,4,3,1,0
Satisfeito,Mulher,Fiel,54,Pessoal,Econômica,431,0,4,0,2,3,5,5,2,2,0,3,3,2,3,18,14
Satisfeito,Homem,Fiel,29,Pessoal,Econômica,1691,0,4,0,2,4,0,4,4,4,2,5,4,5,4,0,0
Satisfeito,Homem,Fiel,40,Pessoal,Econômica,1982,0,4,0,2,2,0,2,2,3,2,5,5,4,2,0,0
Satisfeito,Homem,Fiel,28,Pessoal,Executiva,1522,0,4,0,2,5,0,5,5,3,4,4,4,4,5,0,0
Satisfeito,Mulher,Fiel,44,Pessoal,Econômica,339,0,4,0,2,2,5,5,2,2,0,2,5,2,5,0,0
Satisfeito,Homem,Fiel,34,Pessoal,Econômica,1348,0,4,0,2,2,0,2,2,5,3,4,5,5,2,3,3
Satisfeito,Homem,Fiel,37,Pessoal,Econômica Plus,1446,0,4,0,2,4,0,4,4,4,5,5,5,4,4,7,3
Satisfeito,Mulher,Fiel,9,Pessoal,Econômica,1561,0,4,0,2,1,0,1,1,5,2,5,3,4,1,0,0
Satisfeito,Homem,Fiel,64,Pessoal,Econômica,1590,0,4,0,2,3,0,3,3,1,4,5,3,1,3,0,0
Satisfeito,Homem,Fiel,34,Pessoal,Econômica,2074,0,4,0,2,4,0,4,4,1,3,5,3,3,4,0,0
Satisfeito,Mulher,Fiel,40,Pessoal,Econômica,1766,0,4,0,2,3,0,3,3,3,2,4,3,5,3,0,0
Satisfeito,Mulher,Fiel,59,Pessoal,Econômica,91,0,4,0,2,2,4,4,5,5,0,5,3,5,3,0,0
Satisfeito,Homem,Fiel,32,Pessoal,Econômica Plus,3442,0,4,0,3,0,5,5,1,4,3,5,5,4,5,0,0
Satisfeito,Homem,Fiel,67,Pessoal,Econômica,3254,0,4,0,3,4,1,1,2,1,4,4,1,2,1,32,0
Satisfeito,Mulher,Fiel,19,Pessoal,Econômica,3775,0,4,0,3,2,0,2,2,3,3,4,1,4,2,19,0
Satisfeito,Mulher,Fiel,33,Pessoal,Econômica Plus,3384,0,4,0,3,1,0,1,1,3,5,4,5,4,1,0,0
Satisfeito,Mulher,Fiel,15,Pessoal,Econômica,3358,0,4,0,3,4,0,3,4,2,3,3,2,3,4,0,5
Satisfeito,Mulher,Fiel,51,Pessoal,Econômica,2020,0,4,0,3,5,3,3,4,4,0,4,1,4,2,8,0
Satisfeito,Mulher,Fiel,10,Pessoal,Econômica,3489,0,4,0,3,3,0,4,3,2,1,4,2,3,3,7,0
Satisfeito,Homem,Fiel,37,Pessoal,Econômica,2975,0,4,0,3,3,0,2,3,4,4,5,2,3,3,8,0
Satisfeito,Mulher,Fiel,28,Pessoal,Econômica,3155,0,4,0,3,1,0,4,1,5,5,3,4,4,1,0,0
Satisfeito,Mulher,Fiel,51,Pessoal,Econômica,1629,0,4,0,3,4,4,5,5,5,0,5,4,5,4,0,3
Satisfeito,Mulher,Fiel,62,Pessoal,Econômica,1586,0,4,0,3,2,3,4,3,3,0,2,1,3,4,0,0
Satisfeito,Homem,Fiel,23,Pessoal,Econômica,3148,0,4,0,3,4,0,4,4,3,3,4,5,4,4,0,0
Satisfeito,Homem,Fiel,43,Pessoal,Econômica,2785,0,4,0,3,3,0,3,3,3,3,1,3,5,3,0,0
Satisfeito,Mulher,Fiel,70,Pessoal,Econômica,1464,0,4,0,3,3,5,4,1,1,0,1,4,1,5,11,0
Satisfeito,Homem,Fiel,47,Pessoal,Executiva,1469,0,4,0,3,5,5,4,1,1,0,1,4,1,3,0,0
Satisfeito,Mulher,Fiel,34,Pessoal,Econômica,3160,0,4,0,3,4,0,4,4,5,5,3,4,5,4,17,1
Satisfeito,Mulher,Fiel,44,Pessoal,Econômica,1221,0,4,0,3,3,4,5,2,2,0,2,4,2,4,0,0
Satisfeito,Mulher,Fiel,45,Pessoal,Econômica Plus,1204,0,4,0,3,5,3,3,2,2,0,2,5,2,5,0,0
Satisfeito,Homem,Fiel,50,Pessoal,Econômica,2516,0,4,0,3,3,0,3,3,2,4,2,1,3,3,0,0
Satisfeito,Homem,Fiel,44,Pessoal,Econômica,2831,0,4,0,3,3,0,3,3,4,3,4,5,5,3,1,0
Satisfeito,Mulher,Fiel,46,Pessoal,Econômica,1125,0,4,0,3,2,4,4,1,1,0,1,1,1,4,0,3
Satisfeito,Mulher,Fiel,18,Pessoal,Econômica,2083,0,4,0,3,1,0,1,1,2,1,4,5,1,1,0,0
Satisfeito,Mulher,Fiel,61,Pessoal,Econômica,1060,0,4,0,3,4,4,4,4,4,0,4,5,4,3,0,0
Satisfeito,Mulher,Fiel,34,Pessoal,Econômica,1934,0,4,0,3,4,0,4,4,4,3,1,2,5,4,4,0
Satisfeito,Mulher,Fiel,57,Pessoal,Econômica,1022,0,4,0,3,5,4,5,5,5,0,5,4,5,3,0,6
Satisfeito,Mulher,Fiel,65,Pessoal,Econômica,1002,0,4,0,3,5,5,4,1,1,0,1,3,1,3,0,0
Satisfeito,Mulher,Fiel,23,Pessoal,Econômica,2461,0,4,0,3,2,0,2,2,4,1,3,5,3,2,0,0
Satisfeito,Homem,Fiel,16,Pessoal,Econômica,2604,0,4,0,3,4,0,4,4,4,2,5,5,4,4,4,14
Satisfeito,Mulher,Fiel,66,Pessoal,Econômica,914,0,4,0,3,5,5,4,5,5,0,5,5,5,4,5,0
Satisfeito,Homem,Fiel,39,Pessoal,Executiva,884,0,4,0,3,4,3,4,5,5,0,5,1,5,2,6,0
Satisfeito,Homem,Fiel,66,Pessoal,Econômica,2332,0,4,0,3,2,0,2,2,4,5,5,4,5,2,3,0
Satisfeito,Homem,Fiel,68,Pessoal,Econômica,2289,0,4,0,3,5,0,5,5,4,2,4,3,5,5,0,0
Satisfeito,Homem,Fiel,34,Pessoal,Econômica,2122,0,4,0,3,4,0,4,4,4,3,4,5,4,4,0,1
Satisfeito,Homem,Fiel,37,Pessoal,Econômica,2241,0,4,0,3,4,0,4,4,1,2,3,3,4,4,0,0
Satisfeito,Homem,Fiel,43,Pessoal,Econômica,1773,0,4,0,3,2,0,4,2,4,5,3,3,4,2,0,0
Satisfeito,Homem,Fiel,38,Pessoal,Econômica,2315,0,4,0,3,2,0,2,2,3,4,4,4,4,2,0,0
Satisfeito,Homem,Fiel,24,Pessoal,Econômica,1880,0,4,0,3,5,0,5,5,4,5,5,5,2,5,0,2
Satisfeito,Mulher,Fiel,8,Pessoal,Econômica,2190,0,4,0,3,1,4,1,1,3,2,5,3,5,1,0,1
Satisfeito,Homem,Fiel,21,Pessoal,Executiva,1632,0,4,0,3,3,0,4,3,1,2,3,3,4,3,0,5
Satisfeito,Homem,Fiel,52,Pessoal,Econômica,2176,0,4,0,3,4,0,4,4,3,2,4,3,4,4,64,53
Satisfeito,Mulher,Fiel,64,Pessoal,Econômica,624,0,4,0,3,4,4,4,1,1,0,3,4,1,5,0,0
Satisfeito,Mulher,Fiel,22,Pessoal,Econômica,1807,0,4,0,3,2,0,2,2,4,2,3,3,4,2,7,59
Satisfeito,Mulher,Fiel,47,Pessoal,Econômica Plus,622,0,4,0,3,5,4,5,2,2,4,3,4,2,3,0,0
Satisfeito,Mulher,Fiel,27,Pessoal,Econômica,1967,0,4,0,3,4,0,4,4,4,4,5,4,4,4,0,0
Satisfeito,Homem,Fiel,9,Pessoal,Executiva,1630,0,4,0,3,1,0,1,1,1,5,3,4,4,1,0,0
Satisfeito,Mulher,Fiel,26,Pessoal,Executiva,1461,0,4,0,3,5,0,5,5,5,3,5,5,5,5,10,0
Satisfeito,Mulher,Fiel,34,Pessoal,Executiva,523,0,4,0,3,4,4,5,2,2,0,2,5,2,4,89,76
Satisfeito,Mulher,Fiel,12,Pessoal,Executiva,1813,0,4,0,3,1,0,1,1,2,5,4,3,3,1,14,44
Satisfeito,Homem,Fiel,35,Pessoal,Econômica,2238,0,4,0,3,2,0,2,2,5,4,4,4,5,2,2,3
Satisfeito,Mulher,Fiel,41,Pessoal,Econômica Plus,466,0,4,0,3,4,5,5,4,4,0,4,4,4,4,0,0
Satisfeito,Mulher,Fiel,41,Pessoal,Econômica,1764,0,4,0,3,4,0,4,4,2,4,4,2,4,4,0,0
Satisfeito,Mulher,Fiel,20,Pessoal,Executiva,1493,0,4,0,3,2,0,2,2,3,1,3,5,5,2,2,18
Satisfeito,Mulher,Fiel,7,Pessoal,Econômica,1474,0,4,0,3,3,0,3,3,4,2,5,3,5,3,0,0
Satisfeito,Homem,Fiel,54,Pessoal,Econômica,1215,0,4,0,3,5,0,4,5,3,3,5,5,1,5,10,0
Satisfeito,Homem,Fiel,54,Pessoal,Econômica,1844,0,4,0,3,2,0,2,2,3,5,4,4,4,2,0,0
Satisfeito,Mulher,Fiel,31,Pessoal,Econômica,1597,0,4,0,3,1,0,1,1,4,3,5,3,5,1,1,0
Satisfeito,Homem,Fiel,24,Pessoal,Econômica,1789,0,4,0,3,1,0,1,1,4,3,5,3,4,1,0,0
Satisfeito,Mulher,Fiel,23,Pessoal,Econômica Plus,1927,0,4,0,3,3,0,3,3,4,5,5,5,4,3,0,0
Satisfeito,Homem,Fiel,50,Pessoal,Econômica Plus,1104,0,4,0,3,1,0,1,1,4,4,4,3,4,1,0,0
Satisfeito,Homem,Fiel,44,Pessoal,Econômica,1063,0,4,0,3,4,0,4,4,4,5,4,5,5,4,0,0
Satisfeito,Homem,Fiel,15,Pessoal,Econômica,1621,0,4,0,3,2,0,4,2,1,4,1,2,2,2,5,0
Satisfeito,Homem,Fiel,56,Pessoal,Econômica,1795,0,4,0,3,5,0,5,5,5,4,4,4,4,5,0,0
Satisfeito,Mulher,Fiel,32,Pessoal,Econômica Plus,1869,0,4,0,3,4,0,4,4,5,5,5,5,4,4,0,0
Satisfeito,Homem,Fiel,25,Pessoal,Econômica,1398,0,4,0,3,4,0,1,4,1,3,4,2,3,4,6,0
Satisfeito,Homem,Fiel,25,Pessoal,Econômica Plus,1957,0,4,0,3,4,0,4,4,5,4,5,5,4,4,0,0
Satisfeito,Homem,Fiel,40,Pessoal,Econômica,1139,0,4,0,3,5,0,5,5,4,4,5,3,5,5,0,0
Satisfeito,Mulher,Fiel,18,Pessoal,Econômica,1984,0,4,0,3,2,0,2,2,4,2,5,5,5,2,0,0
Satisfeito,Mulher,Fiel,57,Pessoal,Econômica,340,0,4,0,3,4,4,4,1,1,0,1,3,1,3,3,0
Satisfeito,Mulher,Fiel,15,Pessoal,Econômica,1434,0,4,0,3,2,0,2,2,2,4,1,3,3,2,11,3
Satisfeito,Mulher,Fiel,34,Pessoal,Econômica,2232,0,4,0,3,5,0,5,5,4,2,4,5,4,5,127,131
